"_airbyte_ab_id",_airbyte_emitted_at,_airbyte_data
3c5afaf0-7517-4d19-9a57-e15dee1294fb,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-05-19 03:55:31.004"",""datetime_auto_day"":""2022-05-19 03:55:31.004"",""date_auto"":""2022-05-19"",""_submission_time"":""2022-05-18T22:29:23"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
5895ee1b-fbf6-4ea0-9c02-2a1c75aaf000,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-12-16 03:58:33.087"",""datetime_auto_day"":""2022-12-16 03:58:33.087"",""date_auto"":""2022-12-16"",""_submission_time"":""2022-12-15T22:29:50"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
f2ef4932-3e9e-4b29-9c38-46b6dc0d62dc,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-06-30 03:55:36.132"",""datetime_auto_day"":""2022-06-30 03:55:36.132"",""date_auto"":""2022-06-30"",""_submission_time"":""2022-06-29T22:29:13"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
f1ff63d2-ea0b-4a4f-9847-4a25b5178812,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-09-21 03:55:38.574"",""datetime_auto_day"":""2022-09-21 03:55:38.574"",""date_auto"":""2022-09-21"",""_submission_time"":""2022-09-20T22:28:09"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
ea262dfd-5ba5-4467-b882-4b4ba76fa65e,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-08-15 03:54:43.888"",""datetime_auto_day"":""2022-08-15 03:54:43.888"",""date_auto"":""2022-08-15"",""_submission_time"":""2022-08-14T22:29:28"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
c7193b5b-b8c5-44b7-8b34-e094f43e2618,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-10-28 03:55:09.139"",""datetime_auto_day"":""2022-10-28 03:55:09.139"",""date_auto"":""2022-10-28"",""_submission_time"":""2022-10-27T22:27:27"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
bc74781b-3d55-47f5-814e-fc76020a7e86,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-07-13 03:56:29.492"",""datetime_auto_day"":""2022-07-13 03:56:29.492"",""date_auto"":""2022-07-13"",""_submission_time"":""2022-07-12T22:29:10"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
9618ec66-899e-4294-8938-783dafc5cae4,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-08-3 03:57:12.627"",""datetime_auto_day"":""2022-08-3 03:57:12.627"",""date_auto"":""2022-08-03"",""_submission_time"":""2022-08-03T02:03:09"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
167a4276-effe-4427-8ed4-1a74fc123bd9,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-04-7 03:51:07.956"",""datetime_auto_day"":""2022-04-7 03:51:07.956"",""date_auto"":""2022-04-07"",""_submission_time"":""2022-04-06T22:23:05"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
588da5d3-2e6e-4037-b6dd-89a4ba95e420,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-06-9 03:53:21.521"",""datetime_auto_day"":""2022-06-9 03:53:21.521"",""date_auto"":""2022-06-09"",""_submission_time"":""2022-06-08T22:27:51"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
5001c064-5253-478c-b2fc-c71ad267b06a,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2022-04-11 03:55:51.776"",""datetime_auto_day"":""2022-04-11 03:55:51.776"",""date_auto"":""2022-04-11"",""_submission_time"":""2022-04-10T22:30:27"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
26af0510-03e0-4938-baa1-fa24ebe1874a,1681370611365,"{""userid"":""2001"",""nametimestampformatted"":""2023-03-2 03:53:23.066"",""datetime_auto_day"":""2023-03-2 03:53:23.066"",""date_auto"":""2023-03-02"",""_submission_time"":""2023-03-01T22:24:30"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""yob"":""1992"",""gender"":""male""}"
